# 51TALK BIG TEAM 01 - DAILY ACTIONABLE STUDENT LEADS
# Representative: EGSS-samira01 | Generated: 2026-09-26 18:10

=== 1. SOP PENDING TASKS (11) ===
Student_ID,Task_Name,Expiration_Time
60660292,"SS:Service warning - absence",20260927 18:55:00
61654765,"SS:Service warning - absence",20260927 18:55:00
62815934,"SS:Service warning - absence",20260927 18:55:00
63584000,"SS:Service warning - absence",20260927 18:55:00
63719977,"SS:Service warning - absence",20260927 18:55:00
64440002,"Round 1  Awareness building (First call)",20260927 18:55:00
59884302,"SS:Service warning - absence",20260928 18:55:00
63632861,"SS:Service warning - absence",20260928 18:55:00
64059932,"SS:Service warning - absence",20260928 18:55:00
59497298,"English Club Booking",20260929 18:55:00
63766927,"English Club Booking",20260929 18:55:00

=== 2. UNFIXED TEACHER BINDING LEADS (63) ===
Student_ID,Pool_Cohort,Classes_Attended,Call_Priority
63059476,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
63059479,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
63156753,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
63556297,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
63640909,"M2 Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
64131603,"M1 Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
60720959,"M1 Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
62173150,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
62317581,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
58237522,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
58717084,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
59470001,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
60530856,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
60744451,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
61354270,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
61627632,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
61747952,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
62173127,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
62535247,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
62683071,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
62786978,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
62786997,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
62962305,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
63060603,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
63113870,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
63472484,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
63635991,"M2 Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
58476812,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
58617882,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
58831441,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
58945859,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
59372122,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
59497298,"M1 Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
61412097,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
61667351,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
62668060,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
62701385,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
63719977,"M2 Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
57927902,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
58317070,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
58777029,"M1 Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
59246309,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
59944975,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
60724248,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
60724424,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
61070820,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
61261500,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
61354080,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
62396042,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
62432586,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
62691250,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
63569328,"M2 Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
63766927,"M2 Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
58156938,"M2 Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
58313206,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
58814692,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
59108593,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
59415103,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
59588738,"M2 Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
60650674,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
60662489,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61089599,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61227536,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61501321,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61620177,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62079971,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62375258,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62535514,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62703812,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62774304,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62795820,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
63135227,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
63155746,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
58285255,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
58605582,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
58863770,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60660292,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60741498,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60756640,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60757003,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60757009,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
61654765,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
61660021,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62311194,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62313671,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62325334,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62602153,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62609387,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62787242,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62809936,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62865556,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62878887,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63248142,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63404615,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63424046,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63708788,"M2 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63812725,"M2 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63910070,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
64059932,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
64088026,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
64180925,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
58395174,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
58644626,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
58732462,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
60372546,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
60605437,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
60793991,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
61337114,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
61620447,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
61773236,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
61842021,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
61948489,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62402323,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62535162,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62684074,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62688540,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62764583,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62788589,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62792151,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
63481413,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
63584000,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
63774339,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
64071146,"M1 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
58199771,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
59007564,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
59197931,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
59364585,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
59462232,"M2 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
60867909,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
61639721,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
61767553,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
61769453,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62561488,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62569844,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62609385,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62710281,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62720104,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62811329,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63078505,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63172027,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63561650,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63603993,"M2 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63822388,"M1 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63932910,"M1 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
64087617,"M1 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
58608485,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
58970938,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
59333672,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
60400184,"M1 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
60687367,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
60775068,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
61538603,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
62441255,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
62554546,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
62668526,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
62825243,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
62865488,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
62932732,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
64180740,"M1 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
59124944,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
59884302,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
61753619,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62265886,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62758090,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62824824,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62962211,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63157748,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63224023,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63719540,"M2 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63832457,"M2 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63929009,"M1 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
64161248,"M1 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
59615647,"M3+ Pool",15,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
62445853,"M3+ Pool",15,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63306885,"M3+ Pool",15,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
58340268,"M3+ Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
58457572,"M3+ Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
59615465,"M3+ Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
60425992,"M3+ Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
60561050,"M3+ Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
61476385,"M3+ Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
62424568,"M3+ Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63236917,"M3+ Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63632861,"M2 Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63691939,"M2 Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63822485,"M2 Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63869149,"M2 Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
60246947,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
61487431,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
62849409,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63593084,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
58644833,"M3+ Pool",19,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63155371,"M3+ Pool",19,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63498189,"M3+ Pool",19,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63730843,"M2 Pool",19,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63894444,"M2 Pool",19,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
62788694,"M3+ Pool",20,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63802544,"M2 Pool",20,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
58883465,"M3+ Pool",21,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63617196,"M2 Pool",22,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"

=== 4. ENGLISH CLUB ACTIONABLE LEADS (74) ===
Student_ID,Level,Completed_Classes,Booking_Status
63059476,"3",1,"Attended"
63088549,"1",0,"Booked"
62878887,"3",1,"Attended"
63113870,"1",1,"Attended"
62132899,"2",0,"Booked"
63135227,"0",0,"Booking Required"
63156753,"2",0,"Booking Required"
63155746,"1",0,"Booked"
63060603,"3",0,"Booking Required"
57927902,"1",0,"Booked"
63157748,"3",1,"Attended"
58644833,"0",1,"Attended"
63155371,"3",0,"Booking Required"
63224023,"1",0,"Booking Required"
63236917,"1",1,"Attended"
63248142,"2",1,"Attended"
