# 51TALK BIG TEAM 01 - DAILY ACTIONABLE STUDENT LEADS
# Representative: EGSS-ehabzaky01 | Generated: 2026-09-26 15:41

=== 1. SOP PENDING TASKS (17) ===
Student_ID,Task_Name,Expiration_Time
61079330,"SS:Service warning - absence",20260926 18:55:00
60202617,"SS:Service warning - absence",20260927 18:55:00
60992155,"SS:Service warning - absence",20260927 18:55:00
64100882,"Round 4 Learning Progress Feedback (2nd Unit Follow-up)",20260927 18:55:00
61261788,"Round 5 Learning Path Planning-Upgrade insidepool",20260928 18:55:00
63207123,"SS:Service warning - absence",20260928 18:55:00
63682352,"Round 5 Learning Path Planning-Upgrade insidepool",20260928 18:55:00
63713707,"Round 5 Learning Path Planning-Upgrade insidepool",20260928 18:55:00
63863286,"SS:Service warning - absence",20260928 18:55:00
64044191,"SS:Service warning - absence",20260928 18:55:00
64431542,"Round 1  Awareness building (First call)",20260928 18:55:00
64269720,"English Club Booking",20260929 18:55:00
64275695,"English Club Booking",20260929 18:55:00
64290907,"English Club Booking",20260929 18:55:00
62787907,"SS：Service warning - class interruption",20260930 18:59:59
60327199,"SS：Service warning - class interruption",20260930 23:59:59
63638104,"Round 5 Learning Path Planning-Upgrade outsidepool",20260930 23:59:59

=== 2. UNFIXED TEACHER BINDING LEADS (45) ===
Student_ID,Pool_Cohort,Classes_Attended,Call_Priority
58958253,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
58963032,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
59446373,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
59699364,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
60327199,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
60712068,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
61166034,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
61197624,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
61394847,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
61408491,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
61599865,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
61763891,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62017039,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62017108,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62044650,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62581342,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62712931,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62886118,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62902953,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62903014,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62961085,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
62968132,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
63174166,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
63174276,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
63236216,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
63389062,"M1 Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
63438813,"M3+ Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
64043541,"M1 Pool",0,"🚨 Zero Consumption — Urgent 1st Class Booking"
59579268,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
60603646,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
60700894,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
62130375,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
62491936,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
62528446,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
63038082,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
63074702,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
63162939,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
63481231,"M3+ Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
63638104,"M2 Pool",1,"⚠️ Low CC — Book 3 classes to hit >=4% tier"
58532244,"M3+ Pool",2,"⚠️ Low CC — Book 2 classes to hit >=4% tier"
60131952,"M2 Pool",2,"⚠️ Low CC — Book 2 classes to hit >=4% tier"
63849164,"M2 Pool",2,"⚠️ Low CC — Book 2 classes to hit >=4% tier"
63867656,"M1 Pool",2,"⚠️ Low CC — Book 2 classes to hit >=4% tier"
63968028,"M1 Pool",2,"⚠️ Low CC — Book 2 classes to hit >=4% tier"
64113407,"M1 Pool",2,"⚠️ Low CC — Book 2 classes to hit >=4% tier"
59884401,"M3+ Pool",3,"⚠️ Low CC — Book 1 classes to hit >=4% tier"
61124276,"M3+ Pool",3,"⚠️ Low CC — Book 1 classes to hit >=4% tier"
61185845,"M3+ Pool",3,"⚠️ Low CC — Book 1 classes to hit >=4% tier"
62318061,"M3+ Pool",3,"⚠️ Low CC — Book 1 classes to hit >=4% tier"
62818188,"M3+ Pool",3,"⚠️ Low CC — Book 1 classes to hit >=4% tier"
62968031,"M3+ Pool",3,"⚠️ Low CC — Book 1 classes to hit >=4% tier"
63164166,"M3+ Pool",3,"⚠️ Low CC — Book 1 classes to hit >=4% tier"
58097486,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
58594870,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
60195445,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
60737352,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
61010118,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
61386574,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
62148689,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
62560895,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
62589932,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
62787907,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
62802950,"M3+ Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
63681943,"M2 Pool",4,"📅 Mid CC — Book 4 classes to hit >=8% tier"
60010110,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
60215793,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
60425497,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
60480969,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
61086267,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
61662800,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
62565499,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
63106766,"M3+ Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
63671406,"M2 Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
63807426,"M2 Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
63884426,"M2 Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
64123114,"M1 Pool",5,"📅 Mid CC — Book 3 classes to hit >=8% tier"
58660017,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
61839865,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
61923081,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
62952900,"M3+ Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
63651375,"M2 Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
63988100,"M1 Pool",6,"📅 Mid CC — Book 2 classes to hit >=8% tier"
58569691,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
59193892,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
59341125,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
59654030,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
60992155,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
61210551,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
62439947,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
62507015,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
62870595,"M3+ Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
63596243,"M2 Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
63607314,"M2 Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
63863286,"M2 Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
64044191,"M1 Pool",7,"📅 Mid CC — Book 1 classes to hit >=8% tier"
59359739,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
60202617,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
61079330,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
61210487,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
61440303,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
62795565,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
63232855,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
63388295,"M3+ Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
63655005,"M2 Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
63712455,"M2 Pool",8,"🎯 Good CC — Book 4 classes to hit >=12% tier"
58871139,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
58905948,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
58957875,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
59517960,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
60602952,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
60676559,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
60920256,"M2 Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61282556,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61761986,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61785131,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61898761,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
61922132,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62149546,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62296377,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62774043,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62964211,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
62975844,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
63155967,"M3+ Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
63618791,"M2 Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
63996264,"M1 Pool",9,"🎯 Good CC — Book 3 classes to hit >=12% tier"
58778498,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
58790313,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
58938872,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
59275619,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
59301578,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60538073,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60709868,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60826937,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
60988805,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
61063091,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
61952970,"M2 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62142587,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62498634,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62596261,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62726563,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62910769,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62959730,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
62972589,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63051212,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63065117,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63260372,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63397885,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63425527,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63490766,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63530101,"M3+ Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63600990,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63682352,"M2 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63688784,"M2 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
63713707,"M2 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
64044932,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
64144285,"M1 Pool",10,"🎯 Good CC — Book 2 classes to hit >=12% tier"
58557704,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
58575428,"M1 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
58742815,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
58782602,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
59001564,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
59002291,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
59013984,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
59234924,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
59272115,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
59308517,"M1 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
60231454,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
60324916,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
60444707,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
61822218,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
61978094,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62551164,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62963216,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
62967556,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
63073284,"M3+ Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
63758878,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
63765882,"M2 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
64096077,"M1 Pool",11,"🎯 Good CC — Book 1 classes to hit >=12% tier"
58383464,"M2 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
59206925,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
61420227,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
61420307,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
61600735,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62064619,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62230879,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62430466,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62555188,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
62959233,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63015016,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63207123,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63332476,"M3+ Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63688695,"M2 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
63809702,"M2 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
64050265,"M1 Pool",12,"⚡ High CC — Book 3 classes to reach Top >=15% tier"
58519254,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
60517131,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
61282035,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
61527899,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63320392,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63499362,"M3+ Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63500520,"M2 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63603329,"M2 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63652858,"M2 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63849428,"M2 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63875175,"M2 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
63892943,"M2 Pool",13,"⚡ High CC — Book 2 classes to reach Top >=15% tier"
58986389,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
59245842,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
59894144,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
60386842,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62697773,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62968140,"M3+ Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62992051,"M1 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63605612,"M2 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63605613,"M2 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63668395,"M2 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63888514,"M1 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
63987971,"M1 Pool",14,"⚡ High CC — Book 1 classes to reach Top >=15% tier"
62728531,"M3+ Pool",15,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63895440,"M2 Pool",15,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
58623855,"M3+ Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
62796519,"M3+ Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63681587,"M2 Pool",16,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
60704014,"M3+ Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
61261788,"M2 Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
61723596,"M3+ Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
62425371,"M3+ Pool",17,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
62683013,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63146293,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63359684,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63436162,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63595952,"M3+ Pool",18,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
64100882,"M1 Pool",19,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63799160,"M2 Pool",21,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"
63799171,"M2 Pool",22,"🏆 Star Student — Top Tier Achieved (Retention & Referral)"

=== 4. ENGLISH CLUB ACTIONABLE LEADS (105) ===
Student_ID,Level,Completed_Classes,Booking_Status
62774043,"3",1,"Attended"
58623855,"2",0,"Booked"
63073284,"1",0,"Booking Required"
63146293,"0",0,"Booked"
63162939,"1",0,"Booking Required"
59579268,"1",0,"Booking Required"
63174166,"2",0,"Booking Required"
63174276,"1",0,"Booked"
63164166,"2",0,"Booking Required"
61723596,"0",1,"Attended"
62044650,"3",0,"Booking Required"
63260372,"1",0,"Booked"
58335651,"1",0,"Booking Required"
62910769,"0",1,"Attended"
63236216,"0",0,"Booking Required"
63320392,"1",0,"Booked"
61394847,"3",0,"Booking Required"
63155967,"0",0,"Booked"
63332476,"3",0,"Booked"
61978094,"1",1,"Attended"
63359684,"2",0,"Booked"
62296377,"1",0,"Booked"
63388295,"1",0,"Booked"
60324916,"0",0,"Booking Required"
63397885,"0",0,"Booked"
63425527,"1",0,"Booked"
63436162,"0",1,"Attended"
60195445,"2",0,"Booked"
58519254,"0",1,"Attended"
63481231,"2",0,"Booking Required"
60444707,"1",0,"Booked"
60988805,"1",1,"Attended"
63530101,"0",1,"Attended"
63207123,"3",0,"Booked"
59517960,"2",0,"Booked"
61079330,"2",0,"Booked"
63490766,"2",0,"Booked"
58569691,"1",0,"Booked"
63595952,"1",0,"Booked"
63596243,"3",0,"Booked"
63605613,"1",0,"Booked"
63603329,"0",0,"Booked"
63607314,"2",0,"Booking Required"
59013984,"2",1,"Attended"
63500520,"0",1,"Attended"
63618791,"3",1,"Attended"
63651375,"1",0,"Booking Required"
63638104,"2",0,"Booking Required"
61261788,"1",2,"Attended"
63671406,"1",0,"Booked"
63681587,"0",0,"Booked"
63655005,"1",0,"Booking Required"
60131952,"1",0,"Booked"
63682352,"1",0,"Booked"
63688695,"2",1,"Attended"
63688784,"2",1,"Attended"
63652858,"1",0,"Booked"
58742815,"1",1,"Attended"
63713707,"1",1,"Attended"
63712455,"0",0,"Booked"
63765882,"3",2,"Attended"
63799160,"1",0,"Booked"
61952970,"0",2,"Attended"
60920256,"0",0,"Booked"
63668395,"1",1,"Attended"
58383464,"1",2,"Attended"
63807426,"0",0,"Booking Required"
63809702,"0",0,"Booked"
63875175,"2",0,"Booked"
63849428,"1",0,"Booked"
